FS001-6-kutu,331,1,2,3,4,5,6,241,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS002-6-kutu,332,7,8,9,10,11,12,242,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS003-6-kutu,333,13,14,15,16,17,18,243,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS004-6-kutu,334,19,20,21,22,23,24,244,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS005-6-kutu,335,25,26,27,28,29,30,245,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS006-6-kutu,336,31,32,33,34,35,36,246,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS007-6-kutu,337,37,38,39,40,41,42,247,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS008-6-kutu,338,43,44,45,46,47,48,248,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS009-6-kutu,339,49,50,51,52,53,54,249,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS010-6-kutu,340,55,56,57,58,59,60,250,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS011-10-kutu,341,1,2,3,4,5,6,7,8,9,10,251,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS012-10-kutu,342,11,12,13,14,15,16,17,18,19,20,252,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS013-10-kutu,343,21,22,23,24,25,26,27,28,29,30,253,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS014-10-kutu,344,31,32,33,34,35,36,37,38,39,40,254,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS015-10-kutu,345,41,42,43,44,45,46,47,48,49,50,255,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS016-10-kutu,346,51,52,53,54,55,56,57,58,59,60,256,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS017-5-kutu,347,61,62,63,64,65,257,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS018-5-kutu,348,66,67,68,69,70,258,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS019-5-kutu,349,71,72,73,74,75,259,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS020-5-kutu,350,76,77,78,79,80,260,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS021-5-kutu,351,81,82,83,84,85,261,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS022-5-kutu,352,91,92,93,94,95,262,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS023-5-kutu,353,96,97,98,99,100,263,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS024-5-kutu,354,106,107,108,109,110,264,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS025-5-kutu,355,111,112,113,114,115,265,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS026-5-kutu,356,121,122,123,124,125,266,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS027-5-kutu,357,126,127,128,129,130,267,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS028-5-kutu,358,131,132,133,134,135,268,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS029-5-kutu,359,136,137,138,139,140,269,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS030-5-kutu,360,141,142,143,144,145,270,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS031-5-kutu,361,146,147,148,149,150,271,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS032-5-kutu,362,151,152,153,154,155,272,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS033-5-kutu,363,156,157,158,159,160,273,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS034-5-kutu,364,166,167,168,169,170,274,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS035-5-kutu,365,73,172,173,174,175,275,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS036-5-kutu,366,176,177,178,66,180,276,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS037-5-kutu,367,123,182,183,184,130,277,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
